age,height_cm,overall,potential,player_positions,release_clause_eur,club_name,club_position,league_name,league_level,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,value_eur,log_value,log_rc
1.4198304106616095,184,81,81,6,34900000.0,338,23,35,1.0,0,2,3,3,4,20500000,16.835935492889124,17.36799741582595
-0.04662235036411992,182,81,85,3,77200000.0,64,23,15,1.0,1,4,3,3,4,35500000,17.385043282614657,18.161910027948373
0.7913506559362969,189,83,83,3,65700000.0,56,23,27,1.0,0,3,3,3,5,35500000,17.385043282614657,18.00060949867554
-0.2561156019392241,178,84,87,3,112600000.0,139,9,27,1.0,1,4,3,3,4,57000000,17.858561843342684,18.53935228255086
1.4198304106616095,169,80,80,3,31400000.0,258,9,40,1.0,0,4,4,3,0,16500000,16.61887099947687,17.262318482725615
1.6293236622367138,180,82,82,1,29700000.0,485,23,15,1.0,0,4,3,3,4,14500000,16.489659276356317,17.206657637442962
0.3723641527860885,175,80,82,2,52300000.0,186,18,13,1.0,0,3,3,3,4,23000000,16.951004817371683,17.77250694815561
-0.04662235036411992,186,80,83,6,55300000.0,275,10,40,1.0,1,3,4,3,5,28000000,17.147715103853763,17.828283484575746
-0.04662235036411992,173,82,85,8,73100000.0,598,14,27,1.0,1,3,3,3,4,37000000,17.426428497635523,18.1073389383999
0.16287090121098427,182,91,94,11,368700000.0,485,22,15,1.0,1,4,5,5,9,173500000,18.971688163114877,19.725493865916604
0.16287090121098427,178,87,89,3,188700000.0,56,16,27,1.0,0,2,5,4,1,98000000,18.400478046838927,19.055669015638195
1.000843907511401,171,82,82,0,50200000.0,40,23,33,1.0,1,3,4,3,4,29500000,17.19990085520835,17.731525604582277
-0.2561156019392241,175,82,86,3,54375000.0,83,9,40,1.0,1,5,3,3,4,43500000,17.588271519047417,17.811415065763928
1.6293236622367138,172,78,78,5,10500000.0,496,6,21,1.0,0,3,3,3,7,7500000,15.830413711839864,16.166885910365842
0.5818574043611927,193,85,85,3,91800000.0,408,10,35,1.0,1,3,3,3,5,54000000,17.804494623047066,18.335122866483964
1.2103371590865053,188,89,89,11,143600000.0,216,22,5,1.0,1,4,3,5,9,87000000,18.28141868811311,18.782542221542187
-0.6751021050894326,185,83,90,3,165400000.0,485,23,15,1.0,0,3,4,3,2,73500000,18.112795977788508,18.923877346599813
0.5818574043611927,180,84,85,2,67800000.0,35,2,33,1.0,1,4,3,3,4,40500000,17.516812556768127,18.032072767659887
-0.2561156019392241,194,82,86,2,71000000.0,93,23,5,1.0,1,3,4,3,5,40000000,17.50439003707821,18.078190449090098
0.16287090121098427,184,81,82,5,47400000.0,330,23,35,1.0,0,2,3,3,4,27500000,17.129696599000436,17.67413280776235
1.000843907511401,178,81,81,6,47500000.0,58,19,27,1.0,0,2,3,3,7,25000000,17.034386422832473,17.6762402900575
0.7913506559362969,175,82,82,6,63000000.0,60,23,15,1.0,1,4,3,3,4,30000000,17.216707972959764,17.958645300228824
1.2103371590865053,186,82,82,1,35700000.0,93,23,5,1.0,1,4,3,3,8,21000000,16.860033043306743,17.390661274761072
0.7913506559362969,186,80,80,0,34900000.0,498,23,35,1.0,1,4,3,3,5,20500000,16.835935492889124,17.36799741582595
0.3723641527860885,173,83,83,0,77000000.0,561,10,30,1.0,1,4,4,3,4,38500000,17.46616882523204,18.15931599280497
0.5818574043611927,186,82,82,3,58000000.0,414,8,27,1.0,1,3,3,3,8,30500000,17.233237274364523,17.87595358575207
-0.46560885351432835,180,86,89,5,165600000.0,442,6,22,1.0,0,4,3,3,4,86000000,18.26985786584569,18.92508580595408
2.2578034169620262,185,88,88,11,63600000.0,214,22,15,1.0,1,4,4,5,9,31000000,17.249497794707484,17.968124044033623
-0.2561156019392241,192,81,85,3,64800000.0,338,8,35,1.0,1,3,3,3,2,36500000,17.41282284594998,17.9868161767546
2.2578034169620262,186,81,81,10,11900000.0,436,21,12,1.0,1,5,4,3,2,8500000,15.955576839107596,16.29204904211537
-0.04662235036411992,171,85,86,10,127400000.0,379,21,27,1.0,0,2,4,3,7,64500000,17.98217579726988,18.66284230895163
0.5818574043611927,176,85,85,3,102600000.0,58,0,27,1.0,1,4,4,3,4,54000000,17.804494623047066,18.44634850044753
1.6293236622367138,182,77,77,8,9900000.0,480,14,28,1.0,1,2,3,1,5,5500000,15.520258832020865,16.108045416114916
-0.6751021050894326,184,88,92,0,230300000.0,216,23,5,1.0,1,4,5,4,1,133500000,18.709612043295216,19.254893369133075
0.16287090121098427,174,84,85,5,89900000.0,139,6,27,1.0,0,3,3,3,4,45500000,17.6332229058992,18.31420851056532
0.7913506559362969,166,83,83,2,58900000.0,275,17,40,1.0,1,3,3,3,3,31000000,17.249497794707484,17.891351665599743
1.2103371590865053,184,79,79,2,23800000.0,275,9,40,1.0,1,4,3,2,4,12500000,16.341239282272525,16.98519618065851
2.8862831716873387,172,83,83,3,19600000.0,9,8,35,1.0,1,4,4,3,1,11500000,16.257857680289998,16.791040175221152
0.5818574043611927,183,80,81,2,36400000.0,28,9,33,1.0,1,4,3,3,4,20500000,16.835935492889124,17.410079360079497
0.7913506559362969,177,82,82,0,63000000.0,484,0,15,1.0,0,3,4,3,4,30000000,17.216707972959764,17.958645300228824
0.7913506559362969,179,80,80,3,41000000.0,517,19,30,1.0,1,3,3,2,1,20500000,16.835935492889124,17.529082649058825
-0.04662235036411992,186,83,86,3,93800000.0,598,18,27,1.0,0,3,4,3,5,47500000,17.6762402900575,18.356675424637434
1.000843907511401,173,84,84,3,74900000.0,378,16,27,1.0,0,3,4,3,1,40500000,17.516812556768127,18.131664461838582
-0.6751021050894326,177,89,93,0,289700000.0,371,0,27,1.0,1,4,4,5,4,150500000,18.829473648797723,19.484356466191425
0.16287090121098427,180,78,79,3,29300000.0,338,23,35,1.0,1,3,3,2,7,16500000,16.61887099947687,17.19309810811699
0.7913506559362969,191,80,80,3,34900000.0,9,5,35,1.0,1,4,4,3,5,20500000,16.835935492889124,17.36799741582595
1.2103371590865053,180,81,81,6,45200000.0,472,16,15,1.0,1,3,3,3,1,21500000,16.88356353960952,17.626607666926354
1.000843907511401,181,81,81,3,46600000.0,427,0,22,1.0,1,2,3,3,4,24500000,17.01418371633128,17.6571111205551
1.4198304106616095,181,81,81,2,27200000.0,39,9,33,1.0,1,4,3,3,1,17000000,16.648723960844016,17.11872756803093
-0.2561156019392241,183,80,86,5,65099999.0,99,6,27,1.0,0,4,2,1,1,31000000,17.249497794707484,17.9914351071788
-0.2561156019392241,179,80,85,3,46500000.0,260,8,12,1.0,1,3,3,1,4,31500000,17.265498135541893,17.65496289206296
1.4198304106616095,178,79,79,2,19600000.0,129,2,28,1.0,0,4,4,1,4,11500000,16.257857680289998,16.791040175221152
0.3723641527860885,175,80,80,3,28125000.0,420,23,27,1.0,1,2,3,3,4,22500000,16.929025911619092,17.15216945404441
1.2103371590865053,178,83,83,11,64099999.0,634,11,15,1.0,1,4,4,3,1,30500000,17.233237274364523,17.9759549218909
-0.2561156019392241,185,84,87,5,92300000.0,216,23,5,1.0,0,3,4,3,9,53500000,17.795192230557824,18.340554710307316
-0.04662235036411992,178,81,83,3,55200000.0,330,23,35,1.0,1,4,3,3,4,32000000,17.281246492014,17.826473529363266
1.000843907511401,177,79,79,6,34000000.0,561,23,30,1.0,0,2,5,3,4,17000000,16.648723960844016,17.341871111992198
0.16287090121098427,185,82,85,2,63900000.0,357,16,35,1.0,1,3,4,3,2,36000000,17.399029524198163,17.972829934997215
-0.46560885351432835,178,87,89,2,183700000.0,139,17,27,1.0,1,3,3,4,4,93000000,18.34811006187022,19.028814555629012
-0.46560885351432835,185,84,87,5,103000000.0,378,7,27,1.0,0,5,3,3,5,53500000,17.795192230557824,18.450239555902648
0.7913506559362969,184,82,82,3,50200000.0,408,16,35,1.0,1,3,3,3,4,29500000,17.19990085520835,17.731525604582277
1.838816913811818,173,80,80,8,14300000.0,414,14,27,1.0,1,4,3,3,4,7500000,15.830413711839864,16.475770165160203
0.3723641527860885,180,80,80,3,42800000.0,646,0,27,1.0,0,4,5,3,4,22500000,16.929025911619092,17.57204868391651
0.16287090121098427,177,80,83,3,54300000.0,275,0,40,1.0,0,4,4,1,7,27500000,17.129696599000436,17.81003480332037
0.16287090121098427,185,83,86,2,89200000.0,561,17,30,1.0,1,4,3,3,5,43000000,17.57671069691365,18.306391608761
0.7913506559362969,175,80,80,3,43100000.0,281,8,15,1.0,1,3,3,1,4,20500000,16.835935492889124,17.579033578275833
0.3723641527860885,173,79,79,7,31500000.0,129,22,28,1.0,1,4,2,1,1,18500000,16.733281344102608,17.265498135541893
-0.2561156019392241,195,90,92,11,302200000.0,378,22,27,1.0,0,3,3,5,9,157000000,18.871756369682007,19.52659961111198
0.7913506559362969,186,84,84,1,44375000.0,428,15,22,1.0,1,3,3,3,5,35500000,17.385043282614657,17.608186828295064
-0.6751021050894326,179,80,85,2,58300000.0,420,9,27,1.0,1,4,3,1,4,29500000,17.19990085520835,17.881112668473378
1.838816913811818,175,78,78,0,11100000.0,31,22,33,1.0,1,4,3,3,9,6500000,15.687312888712007,16.22245575637265
1.838816913811818,188,79,79,1,11600000.0,467,7,15,1.0,0,3,3,2,2,5500000,15.520258832020865,16.266515742283485
0.5818574043611927,173,83,83,3,62100000.0,79,16,5,1.0,1,3,3,3,4,36500000,17.41282284594998,17.944256563006768
-0.46560885351432835,174,84,89,6,138100000.0,64,10,15,1.0,1,4,3,3,1,63500000,17.96655047961095,18.74348862562065
-0.46560885351432835,187,82,87,0,81700000.0,79,13,5,1.0,1,3,4,3,5,46000000,17.6441519761925,18.218564572070132
0.16287090121098427,178,84,86,3,92300000.0,79,23,5,1.0,1,4,3,3,1,52000000,17.76675429577647,18.340554710307316
-0.04662235036411992,178,79,82,0,47700000.0,563,10,30,1.0,1,4,3,1,4,23000000,16.951004817371683,17.68044197682293
1.6293236622367138,173,85,85,8,57400000.0,485,23,15,1.0,1,3,3,4,9,28000000,17.147715103853763,17.865554878711396
1.6293236622367138,176,81,81,3,33600000.0,64,23,15,1.0,1,4,3,3,4,16000000,16.588099342704055,17.330036654695338
-0.04662235036411992,181,78,81,3,32799999.0,90,23,35,1.0,1,4,3,1,4,18500000,16.733281344102608,17.305939073354374
-0.04662235036411992,187,79,83,3,50800000.0,517,17,30,1.0,1,3,3,1,5,24500000,17.01418371633128,17.74340693223375
1.2103371590865053,183,83,83,8,45100000.0,408,14,35,1.0,1,4,3,3,4,26500000,17.0926553286923,17.624392826645856
-0.46560885351432835,185,87,90,0,215300000.0,139,0,27,1.0,0,3,4,4,2,109000000,18.50685844936773,19.187542966979272
0.3723641527860885,184,81,82,3,64200000.0,488,17,15,1.0,1,3,3,3,1,29500000,17.19990085520835,17.977513784236514
-0.46560885351432835,180,81,85,5,61200000.0,408,23,35,1.0,0,3,2,3,1,34500000,17.356469910987094,17.929657763822423
0.5818574043611927,171,79,79,5,27200000.0,498,10,35,1.0,0,3,4,3,4,16000000,16.588099342704055,17.11872756803093
-0.04662235036411992,182,82,85,3,71000000.0,59,23,35,1.0,1,3,3,3,4,40000000,17.50439003707821,18.078190449090098
1.2103371590865053,184,79,79,2,21300000.0,629,9,5,1.0,0,2,3,2,4,12500000,16.341239282272525,16.87421767762801
-0.04662235036411992,179,82,84,0,75100000.0,420,0,27,1.0,1,3,4,3,4,38000000,17.453096744006448,18.134331130049944
0.3723641527860885,185,84,85,2,76300000.0,338,16,35,1.0,1,4,3,3,5,43000000,17.57671069691365,18.150183509360843
0.7913506559362969,188,84,84,8,61100000.0,330,14,35,1.0,1,3,2,3,5,37000000,17.426428497635523,17.928022440508435
1.2103371590865053,178,80,80,5,29500000.0,58,6,27,1.0,0,1,3,2,9,15500000,16.5563506464056,17.19990085520835
1.000843907511401,186,81,81,2,36600000.0,79,8,5,1.0,1,4,2,3,5,21500000,16.88356353960952,17.415558825694
-0.04662235036411992,187,84,87,2,107300000.0,485,9,15,1.0,1,3,3,3,2,50500000,17.73748391404757,18.49113921692059
0.7913506559362969,187,87,87,11,135200000.0,93,22,5,1.0,1,4,3,4,5,79500000,18.191267592203175,18.72226572896959
0.5818574043611927,191,78,78,0,29400000.0,515,13,34,1.0,0,4,3,1,5,14000000,16.454567959008102,17.196505266322514
1.000843907511401,177,84,84,6,68900000.0,357,12,35,1.0,1,4,4,3,4,40500000,17.516812556768127,18.048166750497675
1.838816913811818,186,81,81,3,20400000.0,59,16,35,1.0,1,3,3,3,5,12000000,16.300417291085605,16.83104550783405
0.7913506559362969,185,74,74,5,6300000.0,7,6,5,1.0,0,3,3,1,5,3700000,15.123843647884687,15.656060350091908
0.5818574043611927,187,81,81,3,53600000.0,488,0,15,1.0,0,3,4,3,2,25500000,17.05418904934434,17.797059644697747
1.000843907511401,183,80,80,5,30600000.0,261,10,35,1.0,0,3,3,3,4,18000000,16.705882371415992,17.236510599602347
0.7913506559362969,189,85,85,3,97100000.0,442,8,22,1.0,0,3,3,3,2,52500000,17.77632374660947,18.391251943560214
0.5818574043611927,169,77,77,6,20000000.0,548,8,7,2.0,1,3,3,1,6,10500000,16.166885910365842,16.811242881518265
0.5818574043611927,175,84,84,3,79800000.0,598,18,27,1.0,1,4,4,3,1,42000000,17.553180200057167,18.195034074951366
1.838816913811818,181,80,80,2,11900000.0,93,16,5,1.0,1,4,3,3,1,7000000,15.76142084987672,16.29204904211537
2.0483101653869222,181,79,79,5,11600000.0,60,6,15,1.0,0,3,3,2,4,5500000,15.520258832020865,16.266515742283485
1.2103371590865053,170,80,80,5,25600000.0,216,23,5,1.0,0,2,4,3,3,15500000,16.5563506464056,17.05810294851229
0.5818574043611927,180,82,82,8,45400000.0,216,14,5,1.0,1,3,3,3,1,27500000,17.129696599000436,17.63102268503801
2.2578034169620262,170,78,78,5,4700000.0,331,6,24,1.0,0,3,3,3,9,3100000,14.946912992035967,15.363073279446223
0.3723641527860885,177,73,73,3,4500000.0,249,0,20,1.0,1,5,3,1,4,3200000,14.978661680269907,15.319588176962746
-0.6751021050894326,188,82,86,0,87900000.0,58,10,27,1.0,1,4,4,3,5,44500000,17.61099976960838,18.291710374031968
1.2103371590865053,181,81,81,7,36600000.0,42,10,33,1.0,1,4,4,3,1,21500000,16.88356353960952,17.415558825694
-1.0940886082396408,181,85,91,10,171200000.0,442,21,22,1.0,1,4,5,3,4,83500000,18.24035720179713,18.95834302751304
0.3723641527860885,192,85,85,11,96500000.0,330,20,35,1.0,1,4,3,3,5,58500000,17.8845373292961,18.385053576671908
0.3723641527860885,181,82,83,5,56800000.0,466,6,5,1.0,0,2,3,3,4,32000000,17.281246492014,17.855046901297012
0.3723641527860885,189,87,88,11,179000000.0,56,22,27,1.0,1,4,3,4,8,93000000,18.34811006187022,19.00289636939162
-0.6751021050894326,177,80,87,0,53750000.0,517,23,30,1.0,1,4,3,1,4,43000000,17.57671069691365,17.799854243576696
1.2103371590865053,191,81,81,0,40900000.0,258,0,40,1.0,0,4,4,3,2,21500000,16.88356353960952,17.52664064546291
-0.8845953566645367,183,81,87,2,79800000.0,99,17,27,1.0,0,3,3,3,4,38000000,17.453096744006448,18.195034074951366
1.4198304106616095,170,77,77,3,15300000.0,279,0,35,1.0,1,4,4,2,3,8500000,15.955576839107596,16.54336345172214
-0.6751021050894326,179,84,87,0,115500000.0,598,23,27,1.0,1,3,4,3,1,58500000,17.8845373292961,18.56478109658413
1.4198304106616095,185,78,78,5,16200000.0,596,6,35,1.0,0,3,3,2,5,9500000,16.066802461833923,16.600521861931007
1.4198304106616095,186,85,85,2,68400000.0,579,2,27,1.0,0,3,3,3,5,36000000,17.399029524198163,18.04088339721266
1.2103371590865053,177,86,86,0,96100000.0,498,13,35,1.0,0,3,5,4,9,56500000,17.849751213815786,18.38089988434635
0.16287090121098427,178,84,84,10,78200000.0,9,13,35,1.0,1,5,4,3,1,46000000,17.6441519761925,18.174780218303262
2.0483101653869222,180,75,75,8,2400000.0,88,14,21,1.0,1,4,3,1,4,1700000,14.346139397261565,14.690979711984754
1.6293236622367138,174,83,83,6,36000000.0,39,10,33,1.0,1,4,4,3,9,22500000,16.929025911619092,17.399029524198163
1.2103371590865053,186,83,83,9,63000000.0,60,19,15,1.0,1,3,4,3,2,30000000,17.216707972959764,17.958645300228824
0.16287090121098427,178,78,79,0,20625000.0,527,23,5,1.0,1,4,4,1,4,16500000,16.61887099947687,16.842014538669865
1.4198304106616095,178,80,80,8,27600000.0,422,19,22,1.0,1,3,3,2,1,14500000,16.489659276356317,17.133326366919263
-0.8845953566645367,180,82,86,5,79900000.0,371,6,27,1.0,0,3,3,3,4,41500000,17.541204009297314,18.196286423252147
-0.2561156019392241,185,79,84,3,47000000.0,498,8,35,1.0,1,3,4,2,2,26500000,17.0926553286923,17.665658180950928
1.2103371590865053,176,75,75,0,8500000.0,573,0,23,2.0,0,5,3,1,7,4700000,15.363073279446223,15.955576839107596
0.16287090121098427,184,80,83,8,55500000.0,467,19,15,1.0,1,3,2,1,1,25500000,17.05418904934434,17.83189359673468
1.4198304106616095,183,85,85,7,64500000.0,373,22,24,1.0,1,5,4,3,9,43000000,17.57671069691365,17.98217579726988
1.838816913811818,168,85,85,2,29600000.0,36,17,33,1.0,1,3,2,3,9,18500000,16.733281344102608,17.20328495307807
2.0483101653869222,183,79,79,8,10500000.0,108,14,27,1.0,1,2,3,3,9,5500000,15.520258832020865,16.166885910365842
2.2578034169620262,182,82,82,3,20000000.0,634,8,15,1.0,1,4,3,3,4,9500000,16.066802461833923,16.811242881518265
-0.2561156019392241,188,78,83,0,26250000.0,428,23,22,1.0,0,4,3,1,2,21000000,16.860033043306743,17.083176585097146
0.5818574043611927,180,85,85,6,89900000.0,216,10,5,1.0,1,4,4,3,9,54500000,17.813711277982097,18.31420851056532
0.5818574043611927,180,81,81,3,43400000.0,8,8,5,1.0,1,3,4,2,4,25500000,17.05418904934434,17.585970022112107
1.2103371590865053,178,83,83,3,55500000.0,378,18,27,1.0,1,4,3,3,4,30000000,17.216707972959764,17.83189359673468
0.16287090121098427,184,75,78,3,16300000.0,620,23,15,1.0,1,4,3,1,7,7500000,15.830413711839864,16.60667572712668
0.7913506559362969,170,77,77,0,22100000.0,11,16,37,1.0,1,4,4,1,3,10500000,16.166885910365842,16.91108821173685
1.2103371590865053,182,78,78,3,16100000.0,88,8,21,1.0,1,4,4,3,4,11500000,16.257857680289998,16.59432989206649
-0.04662235036411992,171,85,88,10,137600000.0,378,23,27,1.0,0,3,4,3,9,71500000,18.08520802165025,18.73986149073096
0.16287090121098427,184,79,80,8,36600000.0,378,14,27,1.0,1,3,3,1,1,19000000,16.759949589762293,17.415558825694
1.838816913811818,180,83,83,3,31400000.0,275,23,40,1.0,1,4,3,3,4,16500000,16.61887099947687,17.262318482725615
-1.303581859814745,178,80,87,3,84100000.0,442,23,22,1.0,1,4,3,1,4,41000000,17.529082649058825,18.247517136833782
1.000843907511401,175,79,79,3,35700000.0,281,2,15,1.0,1,3,3,2,1,17000000,16.648723960844016,17.390661274761072
1.6293236622367138,173,82,82,6,30400000.0,35,10,33,1.0,1,5,4,3,4,19000000,16.759949589762293,17.229953199271186
-0.6751021050894326,185,78,86,3,72500000.0,488,23,15,1.0,0,3,4,1,2,31500000,17.265498135541893,18.099097133618006
1.4198304106616095,181,76,76,3,10800000.0,279,23,35,1.0,0,4,4,3,7,6000000,15.607270193858982,16.195056784687036
0.16287090121098427,189,84,85,6,95300000.0,371,10,27,1.0,1,4,4,3,2,49500000,17.71748324774094,18.37254037911761
-0.2561156019392241,173,79,82,6,52200000.0,488,23,15,1.0,0,3,4,1,4,24000000,16.993564429978885,17.770593072009955
0.16287090121098427,178,78,79,3,37500000.0,193,0,27,1.0,1,3,3,1,1,16500000,16.61887099947687,17.439851517607305
-0.8845953566645367,180,80,87,3,89300000.0,139,23,27,1.0,1,3,3,1,4,42500000,17.565014657424058,18.307512057044935
-0.46560885351432835,182,81,87,2,86300000.0,64,16,15,1.0,1,2,3,1,1,37500000,17.439851517607305,18.27334016764114
0.7913506559362969,180,84,84,11,79800000.0,58,22,27,1.0,1,4,3,3,4,42000000,17.553180200057167,18.195034074951366
-0.46560885351432835,184,86,88,9,151800000.0,216,19,5,1.0,0,2,4,3,1,88000000,18.292847383806116,18.83807442951342
1.6293236622367138,182,79,79,6,18700000.0,59,23,35,1.0,1,3,3,2,1,11000000,16.213405921671733,16.74403413530075
2.0483101653869222,182,79,79,2,9300000.0,98,17,27,1.0,1,3,3,3,4,4900000,15.404745967162468,16.04552506565036
0.16287090121098427,180,83,87,2,87600000.0,56,2,27,1.0,1,4,3,3,4,45500000,17.6332229058992,18.288291567322144
-0.04662235036411992,182,79,82,5,38200000.0,338,10,35,1.0,0,5,3,2,1,21500000,16.88356353960952,17.458346099754813
1.2103371590865053,178,82,82,5,40700000.0,371,23,27,1.0,0,2,3,3,9,22000000,16.906553056777135,17.52173867498285
1.000843907511401,180,81,81,5,45100000.0,485,23,15,1.0,0,5,4,3,9,22000000,16.906553056777135,17.624392826645856
0.7913506559362969,181,81,81,8,42800000.0,166,14,27,1.0,1,3,3,3,1,22500000,16.929025911619092,17.57204868391651
1.000843907511401,187,79,79,5,25500000.0,93,7,5,1.0,0,4,3,2,5,15000000,16.52356082573315,17.05418904934434
0.5818574043611927,182,74,74,3,9200000.0,434,9,37,1.0,1,3,4,1,4,4200000,15.250595321348806,16.034714150714915
1.2103371590865053,180,80,80,3,28900000.0,330,23,35,1.0,1,4,3,3,4,17500000,16.677711496036597,17.179352187684735
0.3723641527860885,178,83,84,0,80900000.0,56,23,27,1.0,1,4,4,3,4,42000000,17.553180200057167,18.20872439438966
0.16287090121098427,183,83,85,0,88900000.0,379,12,27,1.0,1,4,4,3,1,45000000,17.622173069956816,18.303022711732726
-0.04662235036411992,185,75,80,3,17400000.0,484,23,15,1.0,0,3,3,1,2,8000000,15.894952224644102,16.67198082165602
0.3723641527860885,188,83,85,1,83700000.0,64,7,15,1.0,0,3,2,3,2,38500000,17.46616882523204,18.242749547407136
1.6293236622367138,176,84,84,0,55700000.0,484,23,15,1.0,1,4,4,3,4,26500000,17.0926553286923,17.835490722850835
2.0483101653869222,182,78,78,2,5600000.0,88,23,21,1.0,1,4,3,3,1,4000000,15.201805169084134,15.53827733427679
